Geneid	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/SCP3954_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/SCP4733_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0148_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0596_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP0932_marked_duplicates.bam	/scratch/user/smit1924/preeclampsia_sex_chromosome_informed/deduplicated_clearBox/deduplicated_bams/STP1206_marked_duplicates.bam
ENSG00000186020.12	324	123	306	166	98	96
ENSG00000233527.8	32	15	33	12	7	13
ENSG00000161298.17	163	68	115	111	58	59
ENSG00000197808.11	126	58	112	56	43	68
ENSG00000276071.1	35	15	4	3	8	8
ENSG00000225975.6	11	8	2	3	6	2
ENSG00000189042.13	279	186	365	132	158	142
ENSG00000267041.5	314	213	621	240	302	182
ENSG00000267260.1	8	4	23	3	7	7
ENSG00000267353.1	0	0	2	1	0	1
ENSG00000267254.5	32	13	22	16	12	18
ENSG00000197863.8	175	71	150	82	88	78
ENSG00000251247.10	121	37	63	41	34	33
ENSG00000206669.1	0	0	0	0	0	0
ENSG00000185869.14	237	117	247	101	72	104
ENSG00000243297.2	3	0	0	1	1	0
ENSG00000198453.12	227	81	129	93	89	101
ENSG00000197050.10	156	42	185	118	46	54
ENSG00000275547.1	2	0	1	0	0	0
ENSG00000267345.1	0	0	1	0	0	0
ENSG00000267672.1	5	4	1	2	1	0
ENSG00000267360.6	0	0	0	1	0	0
ENSG00000196967.10	213	77	150	85	67	71
ENSG00000267437.1	0	0	0	0	0	0
ENSG00000245680.9	382	208	260	209	200	161
ENSG00000188283.11	220	66	160	111	95	75
ENSG00000226686.7	2	1	2	0	1	2
ENSG00000267605.5	6	6	2	4	3	2
ENSG00000181666.17	454	159	335	150	208	188
ENSG00000276846.1	1	0	5	2	0	1
ENSG00000267682.1	6	5	4	2	7	0
ENSG00000189164.14	97	39	97	41	36	44
ENSG00000279936.1	0	0	0	0	0	0
ENSG00000196437.10	101	38	114	56	19	28
ENSG00000171827.10	167	69	176	79	55	66
ENSG00000266916.5	5	2	6	1	1	0
ENSG00000267115.1	1	0	0	0	1	0
ENSG00000188227.12	77	31	63	7	13	30
ENSG00000180458.2	8	5	20	2	1	9
ENSG00000267470.5	49	42	49	15	13	19
ENSG00000171817.16	38	10	11	22	14	11
ENSG00000180479.13	118	53	71	56	35	26
ENSG00000120784.16	231	56	223	183	64	92
ENSG00000196381.10	18	15	23	18	6	13
ENSG00000267552.6	0	0	0	0	0	0
ENSG00000267319.1	0	0	0	0	0	0
ENSG00000198182.12	105	54	140	88	58	33
ENSG00000267152.1	7	6	6	3	1	1
ENSG00000189144.13	95	29	72	65	28	17
ENSG00000267422.1	2	0	4	1	1	1
ENSG00000267640.6	41	13	13	20	7	6
ENSG00000225868.7	1	1	2	1	1	0
ENSG00000171804.10	2	0	0	3	0	0
ENSG00000105738.10	170	49	174	115	83	51
ENSG00000268051.1	0	1	0	0	0	0
ENSG00000268764.1	0	0	0	0	0	0
ENSG00000269653.1	1	1	2	0	2	1
ENSG00000268499.1	0	0	0	0	0	0
ENSG00000275132.1	0	0	0	0	0	0
ENSG00000011332.19	2	0	5	0	0	0
ENSG00000167642.12	2150	796	4813	1077	1539	1708
ENSG00000167641.10	54	6	46	45	30	34
ENSG00000267748.4	1	3	8	1	4	0
ENSG00000200209.1	0	0	0	0	0	0
ENSG00000167644.11	10	3	10	14	13	15
ENSG00000167645.16	144	42	434	107	75	88
ENSG00000099337.4	159	29	247	97	58	65
ENSG00000099338.22	13	8	10	17	11	6
ENSG00000266963.1	0	0	0	0	0	0
ENSG00000099341.11	1174	844	2765	610	728	969
ENSG00000179168.14	10	1	2	0	9	1
ENSG00000267090.1	0	0	0	0	0	0
ENSG00000188766.12	11	9	2	1	10	11
ENSG00000130244.12	85	11	38	11	25	23
ENSG00000171777.15	69	11	33	30	19	11
ENSG00000196218.12	104	15	91	66	28	10
ENSG00000269445.1	0	0	0	0	0	0
ENSG00000268055.1	0	0	0	1	0	0
ENSG00000104814.12	44	8	23	17	14	13
ENSG00000267291.1	0	0	0	0	0	0
ENSG00000178982.9	723	188	1375	556	315	366
ENSG00000130402.11	3168	1233	2883	2453	2219	1766
ENSG00000267375.1	0	0	0	0	0	0
ENSG00000182472.8	3	0	2	1	0	0
ENSG00000267892.1	0	0	0	0	0	0
ENSG00000205076.4	0	0	0	0	0	0
ENSG00000178934.4	0	0	0	0	0	0
ENSG00000207296.1	0	0	0	0	0	0
ENSG00000171747.8	4	1	1	2	0	0
ENSG00000104823.8	362	137	855	179	253	206
ENSG00000268083.5	0	0	0	1	0	0
ENSG00000268756.1	1	2	0	1	0	1
ENSG00000104824.17	970	313	1707	612	395	444
ENSG00000269688.1	0	0	0	0	0	0
ENSG00000187994.13	27	1	22	4	2	6
ENSG00000269050.1	0	0	0	0	0	0
ENSG00000068903.19	201	52	278	133	90	70
ENSG00000104825.16	36	17	92	9	33	28
ENSG00000262484.1	0	0	0	0	1	0
ENSG00000104835.14	12	1	38	2	5	2
ENSG00000269547.1	0	0	0	0	0	0
ENSG00000128626.11	15	1	55	11	7	15
ENSG00000269486.2	0	0	0	0	0	0
ENSG00000269190.5	6	0	18	8	0	1
ENSG00000161243.8	21	5	138	17	9	7
ENSG00000267992.1	0	0	1	0	0	0
ENSG00000183760.10	2	0	1	0	2	1
ENSG00000130669.17	459	102	272	141	265	180
ENSG00000269172.1	0	0	0	1	1	0
ENSG00000188505.4	222	117	211	3	366	273
ENSG00000179751.6	2	0	0	0	0	0
ENSG00000268510.1	0	0	0	0	0	0
ENSG00000197110.8	0	0	0	0	0	0
ENSG00000272395.7	0	0	0	0	0	0
ENSG00000213926.3	0	0	0	0	0	0
ENSG00000272311.1	0	0	0	0	0	0
ENSG00000183709.7	0	0	0	0	0	0
ENSG00000182393.2	0	0	1	0	1	0
ENSG00000128011.4	15	2	3	5	4	2
ENSG00000268262.1	1	0	1	0	0	0
ENSG00000130755.12	325	49	182	255	69	110
ENSG00000269246.1	0	0	0	1	0	0
ENSG00000179134.15	955	340	766	246	537	456
ENSG00000241983.3	5	0	0	0	1	0
ENSG00000006712.14	453	222	814	234	273	322
ENSG00000063322.13	395	225	532	185	206	205
ENSG00000128016.5	901	124	201	287	373	181
ENSG00000266559.1	0	0	0	0	0	0
ENSG00000090924.14	194	76	220	144	145	110
ENSG00000105193.8	1266	420	1791	731	474	432
ENSG00000196235.13	1276	498	1575	606	722	672
ENSG00000105197.10	283	92	555	162	132	174
ENSG00000090932.10	1	0	0	0	0	0
ENSG00000186838.13	0	0	0	0	0	1
ENSG00000176401.5	7	2	15	5	3	5
ENSG00000269792.1	0	0	0	0	0	0
ENSG00000269584.1	0	0	0	0	0	0
ENSG00000176396.10	351	160	397	100	195	187
ENSG00000269588.1	0	0	0	0	0	0
ENSG00000269188.1	1	0	0	0	0	0
ENSG00000244253.1	0	0	0	0	0	0
ENSG00000243581.1	0	0	0	0	0	0
ENSG00000239320.1	0	0	0	0	0	0
ENSG00000105198.10	355	605	1990	26	332	643
ENSG00000269519.1	1	2	0	0	2	0
ENSG00000268153.5	381	134	352	24	140	134
ENSG00000268243.1	0	0	0	0	0	0
ENSG00000249861.3	97	45	324	44	34	94
ENSG00000226025.9	14	3	4	9	5	2
ENSG00000269460.1	1	0	0	0	0	0
ENSG00000268088.1	1	0	17	2	0	2
ENSG00000240320.1	0	0	0	0	0	0
ENSG00000006659.12	716	940	3079	61	691	2082
ENSG00000278813.1	6	0	3	0	0	1
ENSG00000105205.6	10	4	11	4	5	6
ENSG00000213921.7	0	0	0	0	0	1
ENSG00000276445.1	0	0	0	0	0	0
ENSG00000105204.13	64	31	48	35	14	34
ENSG00000277759.1	0	0	0	0	0	0
ENSG00000105202.8	338	89	445	178	117	137
ENSG00000275395.5	825	72	15	515	159	127
ENSG00000187534.6	0	0	0	0	0	0
ENSG00000013275.7	515	217	1354	410	309	402
ENSG00000187187.13	6	0	9	6	2	2
ENSG00000269069.1	0	0	0	0	0	0
ENSG00000128000.15	11	4	16	5	3	6
ENSG00000269749.1	0	0	0	1	1	0
ENSG00000197782.14	17	10	31	18	4	8
ENSG00000269296.1	0	0	0	0	0	0
ENSG00000230086.1	0	0	0	0	0	0
ENSG00000130758.7	66	9	50	33	13	20
ENSG00000174521.7	1	0	0	0	1	0
ENSG00000105219.9	2	0	8	0	0	5
ENSG00000105221.16	883	253	1242	362	376	368
ENSG00000205041.1	17	4	0	1	6	0
ENSG00000207631.1	0	0	0	0	0	0
ENSG00000206674.1	0	0	0	0	0	0
ENSG00000160392.13	134	63	220	50	86	79
ENSG00000207281.1	0	0	0	0	0	0
ENSG00000206925.1	0	0	0	0	0	0
ENSG00000105223.19	1811	429	3301	1286	1132	1356
ENSG00000279759.1	60	23	10	4	26	18
ENSG00000275652.1	0	0	0	0	0	0
ENSG00000160396.8	3	2	4	1	1	1
ENSG00000105227.14	577	25	77	111	71	64
ENSG00000197019.4	187	27	191	113	91	87
ENSG00000277453.1	0	0	4	1	1	0
ENSG00000167565.12	485	165	675	208	332	247
ENSG00000268366.1	7	2	3	0	2	4
ENSG00000090013.10	515	155	916	340	204	251
ENSG00000277510.1	1	0	0	0	0	0
ENSG00000160460.15	0	0	4	1	0	0
ENSG00000160410.14	280	60	290	176	81	99
ENSG00000090006.17	348	70	383	237	112	59
ENSG00000105245.9	85	29	56	36	74	23
ENSG00000123815.11	124	26	164	57	61	40
ENSG00000223284.1	0	0	0	0	0	0
ENSG00000086544.2	741	219	598	201	421	373
ENSG00000188493.14	82	31	66	31	59	35
ENSG00000077312.8	435	128	626	252	158	157
ENSG00000261857.6	5	0	0	0	0	0
ENSG00000268975.2	0	0	0	1	0	0
ENSG00000167578.17	65	13	7	4	13	4
ENSG00000171570.11	0	0	0	0	1	0
ENSG00000282951.1	10	4	2	2	6	1
ENSG00000269858.5	420	106	160	44	176	153
ENSG00000268797.1	0	0	0	0	0	0
ENSG00000233622.3	82	22	18	14	17	19
ENSG00000237118.3	11	7	1	0	3	3
ENSG00000269843.1	8	3	2	1	2	1
ENSG00000279108.1	39	13	1	2	15	6
ENSG00000255974.7	10	1	0	0	0	1
ENSG00000198077.10	3	1	1	0	1	2
ENSG00000130612.14	10	0	0	0	1	1
ENSG00000198251.7	0	0	0	0	0	0
ENSG00000256612.7	2	1	2	1	1	1
ENSG00000269353.1	0	1	0	0	1	0
ENSG00000197408.9	0	0	0	0	0	0
ENSG00000213908.4	0	0	0	0	0	0
ENSG00000268101.2	1	0	5	1	0	1
ENSG00000271299.1	0	0	0	0	0	0
ENSG00000197838.4	15	1	1	0	1	0
ENSG00000197446.8	3	0	0	0	0	1
ENSG00000268529.1	0	0	0	0	0	0
ENSG00000224476.3	0	0	0	0	0	0
ENSG00000264423.2	0	0	0	0	0	0
ENSG00000167600.13	16	9	134	3	13	7
ENSG00000167601.11	779	145	549	949	305	217
ENSG00000269652.1	0	0	0	0	0	0
ENSG00000105323.16	1705	915	1934	754	1011	871
ENSG00000239868.3	0	0	0	0	1	0
ENSG00000105329.9	911	387	1164	374	1442	858
ENSG00000142039.3	203	83	262	85	109	172
ENSG00000255730.5	0	0	0	0	0	4
ENSG00000142046.14	32	8	24	12	31	8
ENSG00000123810.7	21	5	37	18	15	11
ENSG00000277744.1	3	0	0	0	1	1
ENSG00000077348.8	53	7	120	32	16	19
ENSG00000248098.11	19	7	33	10	13	9
ENSG00000268987.1	4	0	0	0	1	0
ENSG00000268475.1	0	0	0	0	0	0
ENSG00000177191.2	22	0	20	5	14	4
ENSG00000105341.18	233	85	500	138	119	144
ENSG00000277136.1	0	0	0	0	0	0
ENSG00000204978.2	0	1	0	0	0	0
ENSG00000267107.6	81	27	22	113	50	30
ENSG00000268034.1	0	0	0	0	0	0
ENSG00000269800.1	0	0	0	0	0	0
ENSG00000268355.1	3	1	0	2	1	0
ENSG00000270164.1	14	1	3	2	1	1
ENSG00000268027.5	2	0	0	2	2	1
ENSG00000007129.17	7	1	5	0	2	3
ENSG00000280014.1	0	0	0	0	0	0
ENSG00000239736.2	0	0	0	0	0	0
ENSG00000269266.1	0	0	0	0	0	0
ENSG00000105352.10	5	1	0	1	1	1
ENSG00000268997.1	0	0	0	0	0	0
ENSG00000269354.1	0	0	0	0	0	0
ENSG00000268582.1	0	0	0	0	0	0
ENSG00000007306.14	0	0	0	0	0	0
ENSG00000105388.15	0	0	5	0	0	1
ENSG00000267881.1	0	0	0	0	0	0
ENSG00000086548.8	3	10	0	2	1	1
ENSG00000268833.1	0	0	0	0	1	0
ENSG00000170956.16	18	4	1	1	1	1
ENSG00000269119.1	0	0	0	0	0	0
ENSG00000278239.1	0	0	0	0	0	0
ENSG00000273111.5	0	0	0	0	0	0
ENSG00000142025.15	0	1	0	0	0	0
ENSG00000105372.7	2529	400	4071	1965	936	1303
ENSG00000276926.1	0	0	0	0	0	0
ENSG00000105369.9	7	0	0	2	2	0
ENSG00000076928.17	440	79	323	220	162	104
ENSG00000268041.2	4	1	0	2	4	0
ENSG00000105404.10	284	89	724	172	175	210
ENSG00000285505.1	0	0	0	0	0	0
ENSG00000105409.18	0	0	1	0	1	0
ENSG00000105737.9	2	1	1	2	0	0
ENSG00000105732.12	149	49	152	59	107	93
ENSG00000028277.21	103	34	36	54	40	27
ENSG00000254887.1	2	1	2	1	0	0
ENSG00000266226.1	0	0	0	0	0	0
ENSG00000259436.1	6	1	1	0	3	1
ENSG00000160570.13	369	100	554	138	209	154
ENSG00000167625.10	146	51	215	105	108	81
ENSG00000105723.11	416	137	393	120	202	199
ENSG00000268643.1	0	0	0	0	0	0
ENSG00000279539.1	12	4	6	4	4	3
ENSG00000105722.9	274	59	186	100	116	106
ENSG00000079432.7	752	237	555	254	476	386
ENSG00000079462.7	32	10	94	28	7	13
ENSG00000188368.9	3	0	4	0	2	1
ENSG00000167619.11	0	0	0	0	0	0
ENSG00000105429.12	434	63	380	227	143	137
ENSG00000277533.1	0	0	0	0	0	0
ENSG00000105427.9	1	0	2	1	0	0
ENSG00000213904.8	12	7	9	3	4	4
ENSG00000079435.9	28	7	25	16	20	12
ENSG00000268605.1	0	0	0	0	0	0
ENSG00000189377.8	0	1	1	0	0	0
ENSG00000253048.1	0	0	0	0	0	0
ENSG00000269374.1	3	0	7	1	1	2
ENSG00000079385.21	380	147	43	220	162	111
ENSG00000230558.2	0	0	0	0	0	0
ENSG00000124469.11	7	14	1	1	1	2
ENSG00000233681.1	0	3	0	0	0	0
ENSG00000231561.2	0	2	0	0	0	0
ENSG00000243167.1	0	0	0	0	1	1
ENSG00000221826.9	24689	20676	70284	1574	20537	25188
ENSG00000124467.18	3370	3721	16529	205	5029	3234
ENSG00000238092.1	2	0	0	0	0	0
ENSG00000225877.1	35	25	2	15	4	5
ENSG00000248257.7	124	64	1150	7	56	75
ENSG00000231924.9	23632	24774	50787	1350	28778	19989
ENSG00000170848.15	9441	9932	29447	756	15409	10990
ENSG00000221878.12	1137	20387	969	163	44854	459
ENSG00000227349.1	1	0	0	0	3	0
ENSG00000282943.1	416	204	58	57	121	56
ENSG00000243130.7	9975	12072	16620	323	14948	9622
ENSG00000236932.2	2	1	0	1	1	4
ENSG00000242221.8	13019	12743	34949	580	16445	19666
ENSG00000230529.1	0	0	0	0	0	0
ENSG00000227606.2	4	1	0	0	1	1
ENSG00000204941.13	15195	11854	41867	678	18167	14914
ENSG00000243137.7	36976	37811	65329	1192	49617	23362
ENSG00000241104.5	2	2	7	1	1	0
ENSG00000183668.17	16992	22284	56052	313	20653	12459
ENSG00000236123.1	2	0	0	0	1	1
ENSG00000230681.1	0	0	0	0	0	0
ENSG00000231412.2	0	0	0	0	0	0
ENSG00000204936.9	127	5	3	17	4	2
ENSG00000272396.1	0	0	0	0	0	0
ENSG00000204933.3	0	0	0	0	0	0
ENSG00000131126.18	0	0	0	0	0	0
ENSG00000124466.8	204	68	882	40	153	303
ENSG00000176531.10	79	34	109	45	98	43
ENSG00000105755.7	109	17	294	93	54	62
ENSG00000176472.10	7	4	6	0	2	1
ENSG00000073050.11	344	110	347	150	169	150
ENSG00000269177.1	0	0	0	0	0	0
ENSG00000268361.1	4	0	0	0	0	0
ENSG00000269583.1	0	0	0	0	0	0
ENSG00000234465.10	18	3	11	5	3	2
ENSG00000167378.8	677	285	987	242	402	441
ENSG00000124444.15	82	32	82	29	38	29
ENSG00000226763.4	4	0	1	5	7	0
ENSG00000131116.11	82	16	256	92	37	61
ENSG00000105767.2	11	3	14	1	1	0
ENSG00000011422.11	134	15	159	110	30	24
ENSG00000239948.2	0	0	0	0	1	0
ENSG00000283525.1	0	0	0	0	0	0
ENSG00000124449.6	2	0	0	0	0	0
ENSG00000105771.13	494	166	573	200	225	222
ENSG00000104783.12	987	346	2056	281	538	481
ENSG00000268601.1	1	0	9	0	2	3
ENSG00000159871.14	495	161	1413	24	142	277
ENSG00000167637.16	176	66	167	81	51	52
ENSG00000176222.8	14	6	19	4	7	7
ENSG00000278917.1	4	2	2	0	0	1
ENSG00000267058.1	5	1	6	3	1	2
ENSG00000267191.1	0	0	0	2	0	0
ENSG00000124459.11	241	61	216	155	80	102
ENSG00000159905.14	56	25	44	36	38	18
ENSG00000204920.10	57	13	38	29	14	32
ENSG00000277806.1	7	1	0	1	3	1
ENSG00000278492.1	1	0	0	0	1	0
ENSG00000266921.1	6	1	8	2	0	5
ENSG00000159882.12	129	29	93	50	26	29
ENSG00000267144.1	0	0	0	0	0	0
ENSG00000159885.13	22	3	27	15	4	18
ENSG00000267022.1	0	0	0	0	0	0
ENSG00000178386.12	23	13	20	15	7	6
ENSG00000186026.6	44	2	21	12	6	17
ENSG00000253021.1	0	0	0	0	0	0
ENSG00000267680.5	213	63	95	59	65	49
ENSG00000186019.10	3	0	2	1	0	2
ENSG00000256294.7	146	40	117	68	29	37
ENSG00000263002.7	236	93	172	125	85	91
ENSG00000167380.16	371	107	285	122	99	109
ENSG00000131115.15	254	85	236	137	89	94
ENSG00000159917.16	144	44	60	62	41	46
ENSG00000279103.1	8	4	0	1	3	2
ENSG00000159915.12	64	21	31	28	16	13
ENSG00000270679.1	2	2	0	0	0	0
ENSG00000267590.1	4	0	0	0	1	0
ENSG00000062370.16	126	38	107	59	22	39
ENSG00000267173.1	0	0	0	0	0	0
ENSG00000267508.5	37	6	47	26	10	17
ENSG00000267188.1	0	0	0	0	0	0
ENSG00000278318.4	121	30	124	76	26	21
ENSG00000176761.7	4	0	0	2	2	2
ENSG00000167384.10	200	78	192	92	61	88
ENSG00000273777.4	1	0	0	0	0	0
ENSG00000267614.1	0	0	0	0	0	0
ENSG00000230666.5	0	0	0	0	2	0
ENSG00000224366.1	0	0	0	0	0	0
ENSG00000216588.8	0	0	2	0	1	0
ENSG00000266903.1	1	0	4	1	2	1
ENSG00000073008.14	371	97	439	278	288	267
ENSG00000283673.1	0	0	0	0	0	0
ENSG00000186567.12	20	11	3	8	44	8
ENSG00000279095.1	27	10	14	8	20	8
ENSG00000213892.11	1	0	0	0	0	0
ENSG00000252200.1	0	0	0	0	0	0
ENSG00000069399.14	123	29	43	46	87	55
ENSG00000284258.1	0	0	0	0	0	0
ENSG00000253027.1	0	0	0	0	0	0
ENSG00000236807.1	0	0	0	0	0	0
ENSG00000142273.12	6	8	33	2	12	24
ENSG00000285128.1	1	0	0	0	1	0
ENSG00000187244.11	980	232	2038	642	334	304
ENSG00000130202.9	910	189	957	734	415	515
ENSG00000267282.1	0	0	0	0	0	0
ENSG00000130204.12	318	113	749	173	173	196
ENSG00000130203.9	922	104	1229	812	253	241
ENSG00000280087.1	2	0	1	0	0	1
ENSG00000130208.9	157	14	372	96	36	16
ENSG00000214855.9	2	0	3	0	1	0
ENSG00000267467.3	0	0	0	0	0	0
ENSG00000224916.9	1	0	0	0	0	0
ENSG00000234906.9	0	0	1	0	0	1
ENSG00000267114.1	1	0	0	0	0	0
ENSG00000104853.15	842	572	1626	397	713	663
ENSG00000104856.13	48	13	63	90	19	26
ENSG00000104859.14	380	146	201	188	167	95
ENSG00000207003.1	0	0	0	0	0	0
ENSG00000170684.8	4	0	1	1	1	0
ENSG00000267348.2	3	0	1	1	3	2
ENSG00000142252.10	73	20	146	38	34	32
ENSG00000007047.14	183	24	168	90	70	51
ENSG00000104866.10	264	81	416	120	161	123
ENSG00000267346.1	2	1	0	0	1	0
ENSG00000267044.1	1	0	0	0	0	0
ENSG00000179846.9	3	1	2	0	1	0
ENSG00000007255.10	76	17	191	37	17	40
ENSG00000189114.6	81	25	88	44	53	46
ENSG00000267545.1	2	0	0	2	0	0
ENSG00000266958.1	0	0	0	0	0	0
ENSG00000283632.2	7	1	15	6	2	0
ENSG00000104879.4	1	1	3	2	0	0
ENSG00000242675.1	0	0	0	0	0	0
ENSG00000104892.16	2	0	3	0	0	0
ENSG00000104884.15	115	35	150	61	34	22
ENSG00000104881.15	871	270	392	193	381	308
ENSG00000117877.10	31	4	33	15	4	14
ENSG00000012061.15	317	81	395	241	131	130
ENSG00000275726.1	0	0	0	0	0	0
ENSG00000125740.13	948	89	257	133	525	196
ENSG00000125744.11	113	12	274	63	30	46
ENSG00000213889.10	15	1	39	5	2	2
ENSG00000125753.13	715	116	872	521	279	243
ENSG00000125741.4	322	130	601	129	142	176
ENSG00000177464.4	46	15	3	28	13	21
ENSG00000125746.16	411	152	1318	166	239	329
ENSG00000284544.1	0	0	0	0	0	0
ENSG00000267757.4	0	0	0	0	0	0
ENSG00000241226.3	0	0	0	0	0	0
ENSG00000010310.8	1	1	1	0	0	2
ENSG00000207773.1	0	0	0	0	0	0
ENSG00000283212.1	0	0	0	0	0	0
ENSG00000125743.10	554	124	1252	417	163	264
ENSG00000011478.11	28	7	76	27	12	18
ENSG00000177051.5	183	72	229	85	113	81
ENSG00000279407.1	36	14	14	8	17	15
ENSG00000237452.2	0	0	4	0	0	0
ENSG00000177045.8	45	21	70	33	31	23
ENSG00000259605.3	7	2	10	2	3	2
ENSG00000267395.5	9	2	5	0	2	1
ENSG00000104936.17	216	58	78	103	67	42
ENSG00000268434.5	0	0	0	0	0	0
ENSG00000185800.11	256	56	234	85	112	114
ENSG00000104941.7	7	2	1	2	1	2
ENSG00000125755.18	1819	651	1279	523	982	880
ENSG00000269148.1	16	3	2	1	4	7
ENSG00000170608.2	0	0	4	0	0	2
ENSG00000170604.4	215	88	363	96	156	139
ENSG00000176182.5	48	8	32	14	21	16
ENSG00000188425.3	0	0	1	0	0	0
ENSG00000104967.6	113	36	19	54	70	32
ENSG00000104983.8	28	4	45	14	9	8
ENSG00000211580.1	0	0	0	0	0	0
ENSG00000008438.4	9	2	0	0	3	4
ENSG00000268401.1	0	0	0	0	0	0
ENSG00000204869.8	1	0	0	0	1	0
ENSG00000267922.1	0	0	0	0	0	0
ENSG00000268053.1	0	1	0	0	0	0
ENSG00000188624.2	0	0	0	0	0	0
ENSG00000259339.2	0	0	0	0	0	0
ENSG00000204866.8	8	0	4	2	1	3
ENSG00000269729.1	0	0	0	0	0	0
ENSG00000268621.5	8	0	0	0	13	1
ENSG00000268879.1	0	0	0	0	0	0
ENSG00000268460.1	0	0	0	1	4	2
ENSG00000269637.1	0	0	0	0	0	0
ENSG00000269745.1	0	0	0	0	0	0
ENSG00000188293.5	0	0	0	0	0	0
ENSG00000277748.1	0	0	0	0	0	0
ENSG00000268238.1	0	0	0	0	0	0
ENSG00000124440.15	651	119	66	182	273	102
ENSG00000199796.1	0	0	0	0	0	0
ENSG00000269124.1	0	0	0	0	1	0
ENSG00000011485.14	334	124	734	171	183	164
ENSG00000268810.1	0	0	0	0	0	0
ENSG00000269151.1	0	0	0	0	0	0
ENSG00000169515.6	155	29	369	119	42	60
ENSG00000277531.2	0	0	0	1	0	0
ENSG00000182013.17	25	9	62	57	11	5
ENSG00000230510.6	21	1	10	9	2	3
ENSG00000204851.6	11	2	18	9	5	8
ENSG00000204850.4	0	0	0	0	0	0
ENSG00000278797.1	0	0	0	0	0	0
ENSG00000268423.4	0	1	1	0	0	0
ENSG00000249210.1	1	1	1	1	1	0
ENSG00000160014.16	1467	489	2625	976	625	800
ENSG00000269292.1	0	0	0	0	0	0
ENSG00000160013.8	21	4	18	15	11	17
ENSG00000167414.4	0	0	0	0	0	0
ENSG00000279161.1	0	0	0	0	0	0
ENSG00000197380.10	29	6	95	15	5	8
ENSG00000245598.6	0	0	2	0	0	0
ENSG00000105287.12	443	151	229	127	248	140
ENSG00000243560.3	1	1	0	0	0	0
ENSG00000211513.5	0	0	0	0	0	0
ENSG00000090372.14	1004	223	954	371	394	443
ENSG00000269487.1	6	0	0	1	1	0
ENSG00000222614.1	1	0	0	0	0	0
ENSG00000181027.10	329	124	355	94	158	179
ENSG00000105281.12	408	113	769	418	153	130
ENSG00000275719.1	0	0	1	1	0	0
ENSG00000275862.1	0	0	0	0	0	0
ENSG00000269576.1	0	0	0	0	0	0
ENSG00000269014.1	0	0	0	0	0	0
ENSG00000042753.11	482	114	1203	283	141	232
ENSG00000160007.18	619	168	503	427	309	209
ENSG00000279948.1	6	5	4	3	1	3
ENSG00000130751.9	0	0	6	1	2	0
ENSG00000130748.6	26	3	74	18	15	11
ENSG00000130749.9	522	187	362	176	308	232
ENSG00000142230.11	733	210	1971	527	327	483
ENSG00000105327.17	68	8	65	23	50	41
ENSG00000265134.1	0	0	0	0	0	0
ENSG00000284411.1	0	0	0	0	0	0
ENSG00000105321.13	278	77	216	110	138	109
ENSG00000257704.3	65	11	40	17	33	27
ENSG00000197405.7	299	26	93	137	45	26
ENSG00000134830.5	93	9	32	39	12	14
ENSG00000134815.18	235	81	180	93	134	87
ENSG00000105419.17	85	10	109	62	18	28
ENSG00000118160.13	1	1	1	14	1	0
ENSG00000118162.13	43	11	34	18	23	15
ENSG00000268061.5	12	3	17	5	8	14
ENSG00000105402.7	541	272	815	244	304	307
ENSG00000279861.1	13	2	3	2	6	1
ENSG00000118156.12	2	0	3	2	0	0
ENSG00000276588.1	0	0	0	0	0	0
ENSG00000268746.1	0	0	0	0	0	0
ENSG00000277383.1	10	1	1	0	0	2
ENSG00000063169.10	229	60	38	48	102	64
ENSG00000269806.1	8	3	4	1	1	4
ENSG00000278999.1	40	9	4	1	2	7
ENSG00000024422.11	484	128	249	387	290	198
ENSG00000105373.18	1182	287	1405	637	483	396
ENSG00000221803.1	0	0	0	0	0	0
ENSG00000269656.1	0	0	0	0	0	0
ENSG00000178980.14	549	124	734	661	320	374
ENSG00000213035.4	0	0	0	0	0	0
ENSG00000271150.1	0	0	0	0	0	0
ENSG00000178928.8	0	0	0	1	0	0
ENSG00000105392.15	0	0	0	0	0	0
ENSG00000259009.4	0	0	0	0	0	0
ENSG00000259108.2	0	0	0	0	0	0
ENSG00000105398.3	0	0	4	0	0	1
ENSG00000188334.3	0	0	0	0	0	0
ENSG00000169393.8	0	0	0	0	0	0
ENSG00000105507.2	0	0	0	0	0	0
ENSG00000105499.13	41	19	26	84	14	26
ENSG00000269420.5	0	0	0	0	0	0
ENSG00000105486.13	365	105	534	175	133	112
ENSG00000269534.5	1	0	0	0	0	2
ENSG00000269321.1	0	0	0	0	0	0
ENSG00000185453.12	21	11	9	3	6	7
ENSG00000105483.17	732	192	568	486	239	140
ENSG00000280353.1	0	0	0	0	0	1
ENSG00000268583.1	1	0	1	0	0	0
ENSG00000268001.1	90	18	50	39	26	18
ENSG00000268186.1	0	0	4	0	1	0
